Date,Revenue,Expenses,Department,Region,Product Line,Expense Category,Client ID
2025-02-14,3667.0,2644.68,Operations,North,Consulting Services,Salaries,CL-099
2025-02-14,0.0,2787.66,Marketing,North,Consulting Services,Marketing Ads,
2025-02-14,5465.53,1635.07,Operations,North,Consulting Services,Utilities,CL-054
2025-02-15,3539.47,2931.37,Operations,East,Hardware Systems,Rent,CL-099
2025-02-15,6897.37,2453.14,Engineering,West,Consulting Services,Training,CL-019
2025-02-15,3682.18,1853.83,Marketing,South,Hardware Systems,Marketing Ads,CL-078
2025-02-15,1439.49,0.0,Engineering,North,Consulting Services,Salaries,CL-060
2025-02-15,8055.55,0.0,HR,West,Cloud Subscriptions,Benefits,CL-031
2025-02-15,0.0,2049.8,Engineering,North,Hardware Systems,Hardware Servers,
2025-02-15,4094.35,0.0,Sales,South,Consulting Services,Salaries,CL-085
2025-02-15,1906.9,3196.7,Operations,East,Consulting Services,Utilities,CL-085
2025-02-16,1952.98,0.0,Engineering,East,Hardware Systems,Hardware Servers,CL-015
2025-02-16,0.0,2527.96,Sales,West,Consulting Services,Salaries,
2025-02-16,0.0,2333.26,Engineering,West,Consulting Services,Salaries,
2025-02-16,0.0,2098.36,HR,East,Cloud Subscriptions,Salaries,
2025-02-16,0.0,1279.94,HR,North,Consulting Services,Benefits,
2025-02-16,8596.41,794.2,Marketing,North,Software Licenses,Software Subscriptions,CL-078
2025-02-17,6535.48,0.0,Marketing,North,Consulting Services,Events,CL-028
2025-02-17,6784.59,0.0,Marketing,East,Cloud Subscriptions,Salaries,CL-035
2025-02-17,0.0,3554.25,Marketing,West,Consulting Services,Software Subscriptions,
2025-02-17,2231.84,0.0,HR,West,Consulting Services,Software Subscriptions,CL-014
2025-02-17,0.0,457.24,HR,East,Cloud Subscriptions,Salaries,
2025-02-17,4167.46,328.74,Marketing,South,Cloud Subscriptions,Marketing Ads,CL-068
2025-02-17,3468.55,0.0,Sales,South,Cloud Subscriptions,Software Subscriptions,CL-030
2025-02-17,0.0,3740.45,Operations,South,Hardware Systems,Utilities,
2025-02-18,3791.91,1027.7,HR,East,Software Licenses,Recruitment,CL-011
2025-02-18,2371.8,0.0,Engineering,North,Hardware Systems,Software Subscriptions,CL-075
2025-02-18,0.0,2376.61,Operations,East,Consulting Services,Salaries,
2025-02-18,0.0,970.34,Sales,South,Consulting Services,Travel,
2025-02-18,0.0,3095.14,HR,West,Consulting Services,Recruitment,
2025-02-18,6372.17,0.0,HR,West,Consulting Services,Salaries,CL-023
2025-02-18,0.0,3054.73,Sales,North,Hardware Systems,Commissions,
2025-02-19,6064.68,0.0,Marketing,West,Software Licenses,Events,CL-099
2025-02-19,0.0,2321.89,Operations,East,Hardware Systems,Utilities,
2025-02-19,0.0,377.26,Sales,South,Cloud Subscriptions,Commissions,
2025-02-19,0.0,1638.37,Marketing,South,Consulting Services,Software Subscriptions,
2025-02-19,0.0,1014.68,Marketing,West,Software Licenses,Marketing Ads,
2025-02-19,2847.49,0.0,HR,East,Software Licenses,Recruitment,CL-020
2025-02-20,0.0,3094.19,Operations,West,Hardware Systems,Rent,
2025-02-20,4444.51,0.0,Sales,East,Software Licenses,Salaries,CL-090
2025-02-20,2476.83,748.23,Sales,South,Software Licenses,Salaries,CL-030
2025-02-20,6862.91,0.0,Operations,West,Cloud Subscriptions,Utilities,CL-060
2025-02-20,0.0,2963.71,HR,East,Consulting Services,Salaries,
2025-02-21,5333.89,0.0,Engineering,North,Software Licenses,Hardware Servers,CL-015
2025-02-21,0.0,4752.89,Marketing,West,Hardware Systems,Software Subscriptions,
2025-02-21,2046.57,0.0,Engineering,West,Software Licenses,Training,CL-028
2025-02-21,3586.79,0.0,HR,West,Cloud Subscriptions,Benefits,CL-052
2025-02-21,7167.76,809.94,Marketing,East,Software Licenses,Salaries,CL-023
2025-02-21,0.0,1982.75,Marketing,North,Consulting Services,Salaries,
2025-02-22,6432.86,0.0,Marketing,North,Software Licenses,Marketing Ads,CL-084
2025-02-22,0.0,2068.88,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-02-22,0.0,1026.67,Operations,North,Software Licenses,Salaries,
2025-02-22,0.0,3619.79,Marketing,North,Hardware Systems,Marketing Ads,
2025-02-22,0.0,1913.14,Operations,South,Cloud Subscriptions,Rent,
2025-02-22,10313.49,0.0,Marketing,East,Software Licenses,Marketing Ads,CL-052
2025-02-22,7671.96,0.0,HR,East,Hardware Systems,Benefits,CL-085
2025-02-22,9847.21,0.0,Marketing,North,Software Licenses,Salaries,CL-035
2025-02-22,12231.1,475.63,Engineering,South,Software Licenses,Salaries,CL-068
2025-02-23,0.0,1946.75,Sales,North,Cloud Subscriptions,Commissions,
2025-02-23,0.0,497.78,Engineering,East,Cloud Subscriptions,Hardware Servers,
2025-02-23,0.0,992.18,HR,South,Cloud Subscriptions,Software Subscriptions,
2025-02-23,0.0,2218.84,Sales,North,Consulting Services,Software Subscriptions,
2025-02-23,5807.84,0.0,Sales,North,Software Licenses,Commissions,CL-019
2025-02-23,0.0,2640.93,Sales,East,Hardware Systems,Commissions,
2025-02-23,8773.84,0.0,Marketing,South,Cloud Subscriptions,Events,CL-035
2025-02-24,0.0,1186.4,Operations,North,Hardware Systems,Utilities,
2025-02-24,3878.89,0.0,Operations,North,Software Licenses,Rent,CL-060
2025-02-24,4738.06,593.88,HR,East,Software Licenses,Salaries,CL-028
2025-02-24,1953.92,0.0,Marketing,West,Consulting Services,Salaries,CL-038
2025-02-24,6469.21,0.0,Engineering,South,Software Licenses,Salaries,CL-054
2025-02-25,4468.59,0.0,Marketing,South,Cloud Subscriptions,Events,CL-071
2025-02-25,3964.48,0.0,Engineering,West,Cloud Subscriptions,Hardware Servers,CL-090
2025-02-25,0.0,653.45,HR,East,Software Licenses,Recruitment,
2025-02-25,10095.9,0.0,HR,East,Software Licenses,Software Subscriptions,CL-015
2025-02-25,11125.77,0.0,Engineering,South,Software Licenses,Salaries,CL-001
2025-02-25,6835.34,0.0,Engineering,North,Consulting Services,Hardware Servers,CL-011
2025-02-25,8549.71,0.0,Sales,South,Cloud Subscriptions,Travel,CL-089
2025-02-25,0.0,2421.67,Operations,North,Cloud Subscriptions,Utilities,
2025-02-26,6332.38,0.0,Sales,East,Hardware Systems,Software Subscriptions,CL-001
2025-02-26,0.0,504.71,Sales,West,Hardware Systems,Software Subscriptions,
2025-02-26,5036.94,0.0,HR,West,Consulting Services,Recruitment,CL-049
2025-02-26,7227.82,0.0,Operations,West,Cloud Subscriptions,Rent,CL-077
2025-02-26,5225.37,0.0,Operations,East,Hardware Systems,Utilities,CL-085
2025-02-26,4103.43,3525.07,Engineering,East,Hardware Systems,Training,CL-075
2025-02-26,4907.83,1490.45,Engineering,East,Hardware Systems,Salaries,CL-083
2025-02-26,1916.95,0.0,HR,West,Cloud Subscriptions,Software Subscriptions,CL-086
2025-02-26,10016.67,0.0,Marketing,North,Software Licenses,Marketing Ads,CL-060
2025-02-26,7910.09,280.3,Sales,West,Software Licenses,Salaries,CL-019
2025-02-27,5251.55,667.84,Operations,North,Software Licenses,Rent,CL-089
2025-02-27,6778.58,0.0,HR,East,Cloud Subscriptions,Recruitment,CL-052
2025-02-27,0.0,2858.61,Engineering,North,Cloud Subscriptions,Software Subscriptions,
2025-02-27,0.0,2020.71,HR,North,Consulting Services,Salaries,
2025-02-27,2957.87,0.0,Sales,East,Cloud Subscriptions,Travel,CL-049
2025-02-27,7847.83,532.9,Operations,North,Software Licenses,Utilities,CL-060
2025-02-28,0.0,2646.0,Sales,East,Cloud Subscriptions,Salaries,
2025-02-28,0.0,1155.49,Engineering,North,Cloud Subscriptions,Salaries,
2025-02-28,0.0,2486.88,Engineering,South,Hardware Systems,Software Subscriptions,
2025-02-28,8681.44,0.0,HR,South,Consulting Services,Software Subscriptions,CL-078
2025-02-28,0.0,1055.49,Sales,South,Cloud Subscriptions,Salaries,
2025-02-28,3117.5,2693.44,Operations,East,Hardware Systems,Office Supplies,CL-068
2025-02-28,8323.28,302.14,Engineering,East,Cloud Subscriptions,Salaries,CL-086
2025-03-01,5536.48,0.0,Marketing,East,Consulting Services,Marketing Ads,CL-078
2025-03-01,3985.99,0.0,Marketing,North,Software Licenses,Events,CL-017
2025-03-01,0.0,2202.44,Engineering,West,Cloud Subscriptions,Hardware Servers,
2025-03-01,5299.92,0.0,HR,West,Software Licenses,Benefits,CL-052
2025-03-01,2487.76,1958.8,Operations,South,Consulting Services,Rent,CL-099
2025-03-01,0.0,838.54,Marketing,South,Software Licenses,Salaries,
2025-03-01,10151.26,0.0,HR,East,Software Licenses,Software Subscriptions,CL-066
2025-03-01,10531.6,1663.45,Operations,South,Cloud Subscriptions,Office Supplies,CL-084
2025-03-01,0.0,3757.6,Sales,West,Hardware Systems,Salaries,
2025-03-01,4059.25,0.0,Sales,West,Cloud Subscriptions,Travel,CL-084
2025-03-02,7470.61,0.0,Operations,North,Cloud Subscriptions,Utilities,CL-001
2025-03-02,0.0,509.67,Engineering,West,Software Licenses,Hardware Servers,
2025-03-02,0.0,490.08,HR,South,Software Licenses,Recruitment,
2025-03-02,5055.72,0.0,Engineering,East,Hardware Systems,Software Subscriptions,CL-015
2025-03-02,11068.51,0.0,Marketing,North,Software Licenses,Software Subscriptions,CL-035
2025-03-02,6392.17,0.0,Engineering,South,Hardware Systems,Hardware Servers,CL-074
2025-03-02,6589.85,0.0,Sales,East,Consulting Services,Commissions,CL-075
2025-03-02,11539.06,0.0,Marketing,South,Cloud Subscriptions,Events,CL-038
2025-03-03,0.0,1561.93,HR,East,Cloud Subscriptions,Recruitment,
2025-03-03,0.0,247.23,Operations,West,Software Licenses,Rent,
2025-03-03,2133.07,1528.49,Operations,North,Cloud Subscriptions,Rent,CL-010
2025-03-03,4957.97,1721.42,Sales,North,Cloud Subscriptions,Commissions,CL-060
2025-03-03,4544.49,1710.54,Operations,East,Hardware Systems,Rent,CL-077
2025-03-03,0.0,1316.41,Engineering,West,Cloud Subscriptions,Training,
2025-03-04,0.0,2153.98,Engineering,North,Hardware Systems,Hardware Servers,
2025-03-04,1417.38,0.0,Operations,East,Cloud Subscriptions,Utilities,CL-078
2025-03-04,2041.86,3340.24,Sales,South,Hardware Systems,Software Subscriptions,CL-028
2025-03-04,0.0,316.27,Engineering,East,Cloud Subscriptions,Software Subscriptions,
2025-03-04,9391.14,0.0,Operations,South,Software Licenses,Utilities,CL-010
2025-03-04,4804.98,869.84,Sales,North,Software Licenses,Software Subscriptions,CL-085
2025-03-05,6390.33,0.0,Engineering,North,Software Licenses,Software Subscriptions,CL-078
2025-03-05,0.0,1800.63,Engineering,North,Hardware Systems,Software Subscriptions,
2025-03-05,1785.72,0.0,Sales,East,Consulting Services,Software Subscriptions,CL-020
2025-03-05,0.0,2359.57,Marketing,West,Cloud Subscriptions,Salaries,
2025-03-05,0.0,1751.66,Engineering,East,Hardware Systems,Salaries,
2025-03-06,7697.0,3473.97,Marketing,North,Consulting Services,Software Subscriptions,CL-085
2025-03-06,0.0,1746.65,Operations,West,Cloud Subscriptions,Salaries,
2025-03-06,8817.82,0.0,Marketing,North,Hardware Systems,Events,CL-060
2025-03-06,0.0,2404.86,Marketing,South,Hardware Systems,Events,
2025-03-06,0.0,1239.7,HR,West,Cloud Subscriptions,Benefits,
2025-03-06,0.0,717.79,Sales,North,Consulting Services,Salaries,
2025-03-06,2184.87,869.14,Operations,South,Software Licenses,Office Supplies,CL-019
2025-03-07,8986.1,0.0,Sales,East,Cloud Subscriptions,Salaries,CL-089
2025-03-07,0.0,1132.83,Engineering,East,Software Licenses,Hardware Servers,
2025-03-07,0.0,915.97,HR,East,Consulting Services,Salaries,
2025-03-07,8714.17,0.0,HR,West,Software Licenses,Software Subscriptions,CL-089
2025-03-07,5210.66,0.0,Sales,West,Consulting Services,Commissions,CL-092
2025-03-08,5383.64,0.0,HR,East,Software Licenses,Benefits,CL-086
2025-03-08,1494.41,0.0,Sales,East,Software Licenses,Software Subscriptions,CL-052
2025-03-08,0.0,2616.61,HR,North,Consulting Services,Recruitment,
2025-03-08,3366.79,2233.76,Marketing,East,Cloud Subscriptions,Salaries,CL-068
2025-03-08,0.0,1134.06,Engineering,South,Software Licenses,Training,
2025-03-09,0.0,2368.64,Sales,East,Hardware Systems,Travel,
2025-03-09,6657.7,0.0,HR,North,Consulting Services,Software Subscriptions,CL-017
2025-03-09,7461.22,0.0,Marketing,South,Consulting Services,Software Subscriptions,CL-035
2025-03-09,3852.92,0.0,HR,West,Software Licenses,Salaries,CL-099
2025-03-09,11604.32,0.0,Engineering,South,Software Licenses,Salaries,CL-006
2025-03-09,1429.96,2082.03,Sales,North,Cloud Subscriptions,Commissions,CL-002
2025-03-10,2100.71,0.0,Engineering,South,Hardware Systems,Training,CL-018
2025-03-10,7121.41,0.0,HR,South,Hardware Systems,Benefits,CL-084
2025-03-10,0.0,2474.92,Operations,West,Cloud Subscriptions,Rent,
2025-03-10,1727.97,0.0,HR,North,Consulting Services,Software Subscriptions,CL-011
2025-03-10,8288.88,379.25,Engineering,South,Software Licenses,Software Subscriptions,CL-018
2025-03-10,0.0,2785.14,Marketing,North,Hardware Systems,Events,
2025-03-10,0.0,1682.0,Sales,South,Cloud Subscriptions,Commissions,
2025-03-10,0.0,660.04,Sales,East,Software Licenses,Software Subscriptions,
2025-03-10,1289.25,1444.58,Engineering,South,Consulting Services,Software Subscriptions,CL-054
2025-03-11,3797.14,0.0,Operations,North,Consulting Services,Salaries,CL-078
2025-03-11,2922.78,0.0,HR,South,Consulting Services,Recruitment,CL-089
2025-03-11,0.0,909.17,Sales,West,Cloud Subscriptions,Travel,
2025-03-11,4536.0,0.0,Engineering,West,Consulting Services,Software Subscriptions,CL-085
2025-03-11,0.0,867.17,HR,East,Cloud Subscriptions,Software Subscriptions,
2025-03-12,1438.02,0.0,HR,West,Cloud Subscriptions,Software Subscriptions,CL-078
2025-03-12,5386.24,0.0,Marketing,South,Consulting Services,Events,CL-075
2025-03-12,7178.78,0.0,Engineering,North,Software Licenses,Salaries,CL-054
2025-03-12,12168.71,0.0,HR,South,Software Licenses,Recruitment,CL-083
2025-03-12,5479.12,2877.53,Marketing,North,Consulting Services,Salaries,CL-078
2025-03-12,4389.18,1496.34,Operations,North,Software Licenses,Rent,CL-099
2025-03-12,6508.08,754.86,Operations,West,Cloud Subscriptions,Office Supplies,CL-083
2025-03-12,4285.81,3609.1,HR,North,Hardware Systems,Software Subscriptions,CL-074
2025-03-13,0.0,935.64,Sales,North,Consulting Services,Software Subscriptions,
2025-03-13,0.0,546.4,Sales,East,Consulting Services,Commissions,
2025-03-13,0.0,473.03,Engineering,North,Software Licenses,Software Subscriptions,
2025-03-13,6740.56,0.0,HR,East,Hardware Systems,Software Subscriptions,CL-006
2025-03-13,0.0,2140.75,Sales,West,Consulting Services,Software Subscriptions,
2025-03-13,5359.73,1792.18,Marketing,South,Hardware Systems,Events,CL-052
2025-03-13,7006.07,0.0,Engineering,North,Software Licenses,Salaries,CL-078
2025-03-13,9436.86,0.0,Operations,North,Cloud Subscriptions,Rent,CL-085
2025-03-14,3811.23,0.0,Sales,West,Software Licenses,Commissions,CL-011
2025-03-14,5696.71,0.0,Operations,South,Cloud Subscriptions,Utilities,CL-049
2025-03-14,0.0,1225.09,Sales,North,Cloud Subscriptions,Software Subscriptions,
2025-03-14,0.0,2024.54,Engineering,East,Consulting Services,Software Subscriptions,
2025-03-14,10326.23,0.0,HR,West,Software Licenses,Benefits,CL-099
2025-03-14,11392.34,236.65,Marketing,North,Software Licenses,Salaries,CL-015
2025-03-14,5781.63,0.0,HR,North,Software Licenses,Software Subscriptions,CL-096
2025-03-14,6239.39,2244.13,Operations,South,Cloud Subscriptions,Rent,CL-006
2025-03-15,8045.16,0.0,Marketing,West,Consulting Services,Software Subscriptions,CL-092
2025-03-15,0.0,346.71,Engineering,West,Cloud Subscriptions,Training,
2025-03-15,0.0,856.94,HR,East,Cloud Subscriptions,Software Subscriptions,
2025-03-15,3445.22,0.0,Marketing,North,Hardware Systems,Marketing Ads,CL-077
2025-03-15,5729.47,0.0,Sales,South,Software Licenses,Software Subscriptions,CL-055
2025-03-15,0.0,3692.15,Sales,East,Hardware Systems,Software Subscriptions,
2025-03-15,0.0,2000.23,Engineering,North,Cloud Subscriptions,Software Subscriptions,
2025-03-15,8909.21,2524.68,Marketing,South,Hardware Systems,Salaries,CL-071
2025-03-16,5668.25,0.0,Sales,North,Consulting Services,Travel,CL-014
2025-03-16,0.0,1123.65,Engineering,South,Consulting Services,Training,
2025-03-16,0.0,3022.25,Marketing,North,Hardware Systems,Salaries,
2025-03-16,5576.67,0.0,Operations,East,Software Licenses,Rent,CL-083
2025-03-16,5800.67,0.0,Operations,West,Consulting Services,Rent,CL-096
2025-03-17,0.0,1958.3,Sales,South,Cloud Subscriptions,Travel,
2025-03-17,0.0,1177.67,Operations,North,Cloud Subscriptions,Salaries,
2025-03-17,9632.04,0.0,Engineering,East,Software Licenses,Software Subscriptions,CL-075
2025-03-17,2293.44,0.0,HR,East,Software Licenses,Salaries,CL-085
2025-03-17,1567.49,3619.71,Sales,North,Hardware Systems,Travel,CL-011
2025-03-17,8133.33,0.0,Marketing,South,Hardware Systems,Events,CL-028
2025-03-18,0.0,2545.48,Engineering,North,Cloud Subscriptions,Salaries,
2025-03-18,0.0,1334.51,Marketing,West,Software Licenses,Events,
2025-03-18,3320.6,0.0,Sales,South,Cloud Subscriptions,Travel,CL-006
2025-03-18,4229.43,0.0,Engineering,North,Cloud Subscriptions,Software Subscriptions,CL-017
2025-03-18,0.0,681.16,Sales,East,Software Licenses,Travel,
2025-03-18,0.0,2877.27,Sales,North,Hardware Systems,Travel,
2025-03-19,5528.2,0.0,Engineering,West,Software Licenses,Training,CL-089
2025-03-19,0.0,1343.72,Marketing,West,Hardware Systems,Software Subscriptions,
2025-03-19,1969.24,4854.69,Operations,West,Hardware Systems,Utilities,CL-060
2025-03-19,1319.89,1735.65,Operations,South,Consulting Services,Rent,CL-039
2025-03-19,12448.53,0.0,Marketing,South,Software Licenses,Marketing Ads,CL-019
2025-03-19,8942.63,2778.85,Engineering,North,Cloud Subscriptions,Training,CL-054
2025-03-20,1770.16,0.0,Marketing,East,Hardware Systems,Software Subscriptions,CL-096
2025-03-20,5910.34,0.0,Sales,East,Cloud Subscriptions,Salaries,CL-083
2025-03-20,0.0,1913.27,Marketing,East,Hardware Systems,Events,
2025-03-20,0.0,1556.18,Sales,West,Cloud Subscriptions,Travel,
2025-03-20,2944.18,0.0,Sales,East,Software Licenses,Software Subscriptions,CL-032
2025-03-20,8697.5,0.0,Operations,North,Hardware Systems,Salaries,CL-038
2025-03-20,0.0,4444.82,Sales,West,Hardware Systems,Travel,
2025-03-21,6964.78,0.0,Engineering,South,Cloud Subscriptions,Training,CL-031
2025-03-21,5911.73,0.0,Sales,West,Software Licenses,Commissions,CL-019
2025-03-21,0.0,884.79,HR,South,Software Licenses,Software Subscriptions,
2025-03-21,11490.87,0.0,Operations,West,Software Licenses,Office Supplies,CL-039
2025-03-21,8503.98,2389.76,Marketing,East,Cloud Subscriptions,Software Subscriptions,CL-075
2025-03-21,0.0,2796.68,Marketing,West,Consulting Services,Events,
2025-03-21,6438.66,0.0,Marketing,West,Consulting Services,Events,CL-090
2025-03-21,0.0,942.84,Engineering,South,Software Licenses,Hardware Servers,
2025-03-22,11103.21,1297.76,Engineering,South,Cloud Subscriptions,Salaries,CL-077
2025-03-22,0.0,4278.8,HR,East,Hardware Systems,Recruitment,
2025-03-22,0.0,294.8,Sales,South,Software Licenses,Travel,
2025-03-22,0.0,1130.0,Engineering,North,Hardware Systems,Software Subscriptions,
2025-03-22,0.0,3595.18,HR,South,Hardware Systems,Recruitment,
2025-03-22,5318.32,0.0,Operations,East,Cloud Subscriptions,Office Supplies,CL-015
2025-03-23,3345.09,0.0,HR,North,Cloud Subscriptions,Salaries,CL-002
2025-03-23,3760.89,0.0,Engineering,East,Software Licenses,Salaries,CL-006
2025-03-23,0.0,2140.9,Sales,South,Hardware Systems,Travel,
2025-03-23,3645.23,0.0,Operations,South,Cloud Subscriptions,Rent,CL-075
2025-03-23,0.0,1600.4,Marketing,North,Hardware Systems,Marketing Ads,
2025-03-24,0.0,1142.62,Engineering,East,Software Licenses,Hardware Servers,
2025-03-24,0.0,2431.47,Engineering,East,Cloud Subscriptions,Salaries,
2025-03-24,7687.13,1441.32,HR,South,Cloud Subscriptions,Recruitment,CL-074
2025-03-24,8222.96,0.0,Marketing,East,Software Licenses,Events,CL-015
2025-03-24,0.0,899.67,Sales,West,Cloud Subscriptions,Salaries,
2025-03-24,9278.27,512.32,Engineering,West,Software Licenses,Software Subscriptions,CL-017
2025-03-25,0.0,1577.1,Engineering,West,Cloud Subscriptions,Training,
